dataset,bin_label,bin_start,bin_end,count,total_count,nan_count,negative_count
LS:12,0.049-0.050,0.049,0.05,264001,31953348,0,0
LS:12,0.050-0.051,0.05,0.051000000000000004,229492,31953348,0,0
LS:12,0.051-0.052,0.051000000000000004,0.052000000000000005,244820,31953348,0,0
LS:12,0.052-0.053,0.052000000000000005,0.053,213571,31953348,0,0
LS:12,0.053-0.054,0.053,0.054,190128,31953348,0,0
LS:12,0.054-0.055,0.054,0.055,190627,31953348,0,0
LS:12,0.055-0.056,0.055,0.056,165365,31953348,0,0
LS:12,0.056-0.057,0.056,0.057,157601,31953348,0,0
LS:12,0.057-0.058,0.057,0.058,182651,31953348,0,0
LS:12,0.058-0.059,0.058,0.059000000000000004,185274,31953348,0,0
LS:12,0.059-0.060,0.059000000000000004,0.06,169338,31953348,0,0
LS:12,0.060-0.061,0.06,0.061,152225,31953348,0,0
LS:12,0.061-0.062,0.061,0.062,135621,31953348,0,0
LS:12,0.062-0.063,0.062,0.063,131047,31953348,0,0
LS:12,0.063-0.064,0.063,0.064,121850,31953348,0,0
LS:12,0.064-0.065,0.064,0.065,115588,31953348,0,0
LS:12,0.065-0.066,0.065,0.066,105407,31953348,0,0
LS:12,0.066-0.067,0.066,0.067,102778,31953348,0,0
LS:12,0.067-0.068,0.067,0.068,103917,31953348,0,0
LS:12,0.068-0.069,0.068,0.069,104994,31953348,0,0
LS:12,0.069-0.070,0.069,0.07,115685,31953348,0,0
LS:12,0.070-0.071,0.07,0.07100000000000001,136747,31953348,0,0
LS:12,0.071-0.072,0.07100000000000001,0.07200000000000001,171502,31953348,0,0
LS:12,0.072-0.073,0.07200000000000001,0.073,185422,31953348,0,0
LS:12,0.073-0.074,0.073,0.074,178710,31953348,0,0
LS:12,0.074-0.075,0.074,0.075,164113,31953348,0,0
LS:12,0.075-0.076,0.075,0.076,147179,31953348,0,0
LS:12,0.076-0.077,0.076,0.077,132946,31953348,0,0
LS:12,0.077-0.078,0.077,0.078,112826,31953348,0,0
LS:12,0.078-0.079,0.078,0.079,91845,31953348,0,0
LS:12,0.079-0.080,0.079,0.08,83328,31953348,0,0
LS:12,0.080-0.081,0.08,0.081,67703,31953348,0,0
LS:12,0.081-0.082,0.081,0.082,52812,31953348,0,0
LS:12,0.082-0.083,0.082,0.083,49058,31953348,0,0
LS:12,0.083-0.084,0.083,0.084,40035,31953348,0,0
LS:12,0.084-0.085,0.084,0.085,34341,31953348,0,0
LS:12,0.085-0.086,0.085,0.08600000000000001,28558,31953348,0,0
LS:12,0.086-0.087,0.08600000000000001,0.08700000000000001,29219,31953348,0,0
LS:12,0.087-0.088,0.08700000000000001,0.088,28859,31953348,0,0
LS:12,0.088-0.089,0.088,0.089,28531,31953348,0,0
LS:12,0.089-0.090,0.089,0.09,26482,31953348,0,0
LS:12,0.090-0.091,0.09,0.091,27066,31953348,0,0
LS:12,0.091-0.092,0.091,0.092,27571,31953348,0,0
LS:12,0.092-0.093,0.092,0.093,28777,31953348,0,0
LS:12,0.093-0.094,0.093,0.094,27664,31953348,0,0
LS:12,0.094-0.095,0.094,0.095,26907,31953348,0,0
LS:12,0.095-0.096,0.095,0.096,22951,31953348,0,0
LS:12,0.096-0.097,0.096,0.097,20774,31953348,0,0
LS:12,0.097-0.098,0.097,0.098,20553,31953348,0,0
LS:12,0.098-0.099,0.098,0.099,21544,31953348,0,0
LS:12,0.099-0.100,0.099,0.1,23025,31953348,0,0
LS:12,0.100-0.101,0.1,0.101,22513,31953348,0,0
LS:12,0.101-0.102,0.101,0.10200000000000001,21224,31953348,0,0
LS:12,0.102-0.103,0.10200000000000001,0.10300000000000001,20075,31953348,0,0
LS:12,0.103-0.104,0.10300000000000001,0.10400000000000001,19023,31953348,0,0
LS:12,0.104-0.105,0.10400000000000001,0.105,17985,31953348,0,0
LS:12,0.105-0.106,0.105,0.106,17233,31953348,0,0
LS:12,0.106-0.107,0.106,0.107,16796,31953348,0,0
LS:12,0.107-0.108,0.107,0.108,16589,31953348,0,0
LS:12,0.108-0.109,0.108,0.109,15698,31953348,0,0
LS:12,0.109-0.110,0.109,0.11,15561,31953348,0,0
LS:12,0.110-0.111,0.11,0.111,15683,31953348,0,0
LS:12,0.111-0.112,0.111,0.112,15451,31953348,0,0
LS:12,0.112-0.113,0.112,0.113,15032,31953348,0,0
LS:12,0.113-0.114,0.113,0.114,13042,31953348,0,0
LS:12,0.114-0.115,0.114,0.115,10744,31953348,0,0
LS:12,0.115-0.116,0.115,0.116,9052,31953348,0,0
LS:12,0.116-0.117,0.116,0.117,7252,31953348,0,0
LS:12,0.117-0.118,0.117,0.11800000000000001,5595,31953348,0,0
LS:12,0.118-0.119,0.11800000000000001,0.11900000000000001,3943,31953348,0,0
LS:12,0.119-0.120,0.11900000000000001,0.12,2847,31953348,0,0
LS:12,0.120-0.121,0.12,0.121,2565,31953348,0,0
LS:12,0.121-0.122,0.121,0.122,1792,31953348,0,0
LS:12,0.122-0.123,0.122,0.123,1684,31953348,0,0
LS:12,0.123-0.124,0.123,0.124,587,31953348,0,0
LS:12,0.124-0.125,0.124,0.125,568,31953348,0,0
LS:12,0.125-0.126,0.125,0.126,503,31953348,0,0
LS:12,0.126-0.127,0.126,0.127,450,31953348,0,0
LS:12,0.127-0.128,0.127,0.128,449,31953348,0,0
LS:12,0.128-0.129,0.128,0.129,518,31953348,0,0
LS:12,0.129-0.130,0.129,0.13,559,31953348,0,0
LS:12,0.130-0.131,0.13,0.131,540,31953348,0,0
LS:12,0.131-0.132,0.131,0.132,429,31953348,0,0
LS:12,0.132-0.133,0.132,0.133,206,31953348,0,0
LS:12,0.133-0.134,0.133,0.134,85,31953348,0,0
LS:12,0.134-0.135,0.134,0.135,2,31953348,0,0
LS:12,>=0.300,0.3,,0,31953348,0,0
LS:13,zero,0.0,0.0,381,31953348,0,0
LS:13,0.016-0.017,0.016,0.017,4798,31953348,0,0
LS:13,0.017-0.018,0.017,0.018000000000000002,12545,31953348,0,0
LS:13,0.018-0.019,0.018000000000000002,0.019,14702,31953348,0,0
LS:13,0.019-0.020,0.019,0.02,30932,31953348,0,0
LS:13,0.020-0.021,0.02,0.021,27963,31953348,0,0
LS:13,0.021-0.022,0.021,0.022,29361,31953348,0,0
LS:13,0.022-0.023,0.022,0.023,22444,31953348,0,0
LS:13,0.023-0.024,0.023,0.024,24153,31953348,0,0
LS:13,0.024-0.025,0.024,0.025,39486,31953348,0,0
LS:13,0.025-0.026,0.025,0.026000000000000002,77424,31953348,0,0
LS:13,0.026-0.027,0.026000000000000002,0.027,111067,31953348,0,0
LS:13,0.027-0.028,0.027,0.028,123635,31953348,0,0
LS:13,0.028-0.029,0.028,0.029,119631,31953348,0,0
LS:13,0.029-0.030,0.029,0.03,123519,31953348,0,0
LS:13,0.030-0.031,0.03,0.031,154183,31953348,0,0
LS:13,0.031-0.032,0.031,0.032,224637,31953348,0,0
LS:13,0.032-0.033,0.032,0.033,244023,31953348,0,0
LS:13,0.033-0.034,0.033,0.034,225502,31953348,0,0
LS:13,0.034-0.035,0.034,0.035,218176,31953348,0,0
LS:13,0.035-0.036,0.035,0.036000000000000004,162846,31953348,0,0
LS:13,0.036-0.037,0.036000000000000004,0.037,145484,31953348,0,0
LS:13,0.037-0.038,0.037,0.038,150416,31953348,0,0
LS:13,0.038-0.039,0.038,0.039,132798,31953348,0,0
LS:13,0.039-0.040,0.039,0.04,121611,31953348,0,0
LS:13,0.040-0.041,0.04,0.041,138700,31953348,0,0
LS:13,0.041-0.042,0.041,0.042,153206,31953348,0,0
LS:13,0.042-0.043,0.042,0.043000000000000003,155324,31953348,0,0
LS:13,0.043-0.044,0.043000000000000003,0.044,153424,31953348,0,0
LS:13,0.044-0.045,0.044,0.045,176504,31953348,0,0
LS:13,0.045-0.046,0.045,0.046,142671,31953348,0,0
LS:13,0.046-0.047,0.046,0.047,129086,31953348,0,0
LS:13,0.047-0.048,0.047,0.048,131928,31953348,0,0
LS:13,0.048-0.049,0.048,0.049,121048,31953348,0,0
LS:13,0.049-0.050,0.049,0.05,111454,31953348,0,0
LS:13,0.050-0.051,0.05,0.051000000000000004,106259,31953348,0,0
LS:13,0.051-0.052,0.051000000000000004,0.052000000000000005,99309,31953348,0,0
LS:13,0.052-0.053,0.052000000000000005,0.053,87630,31953348,0,0
LS:13,0.053-0.054,0.053,0.054,85074,31953348,0,0
LS:13,0.054-0.055,0.054,0.055,124119,31953348,0,0
LS:13,0.055-0.056,0.055,0.056,108770,31953348,0,0
LS:13,0.056-0.057,0.056,0.057,88356,31953348,0,0
LS:13,0.057-0.058,0.057,0.058,59532,31953348,0,0
LS:13,0.058-0.059,0.058,0.059000000000000004,53078,31953348,0,0
LS:13,0.059-0.060,0.059000000000000004,0.06,48896,31953348,0,0
LS:13,0.060-0.061,0.06,0.061,48129,31953348,0,0
LS:13,0.061-0.062,0.061,0.062,44655,31953348,0,0
LS:13,0.062-0.063,0.062,0.063,41744,31953348,0,0
LS:13,0.063-0.064,0.063,0.064,42170,31953348,0,0
LS:13,0.064-0.065,0.064,0.065,76856,31953348,0,0
LS:13,0.065-0.066,0.065,0.066,120325,31953348,0,0
LS:13,0.066-0.067,0.066,0.067,126129,31953348,0,0
LS:13,0.067-0.068,0.067,0.068,122521,31953348,0,0
LS:13,0.068-0.069,0.068,0.069,113507,31953348,0,0
LS:13,0.069-0.070,0.069,0.07,115286,31953348,0,0
LS:13,0.070-0.071,0.07,0.07100000000000001,123214,31953348,0,0
LS:13,0.071-0.072,0.07100000000000001,0.07200000000000001,123983,31953348,0,0
LS:13,0.072-0.073,0.07200000000000001,0.073,131585,31953348,0,0
LS:13,0.073-0.074,0.073,0.074,148492,31953348,0,0
LS:13,0.074-0.075,0.074,0.075,179449,31953348,0,0
LS:13,0.075-0.076,0.075,0.076,237314,31953348,0,0
LS:13,0.076-0.077,0.076,0.077,264068,31953348,0,0
LS:13,0.077-0.078,0.077,0.078,242030,31953348,0,0
LS:13,0.078-0.079,0.078,0.079,210613,31953348,0,0
LS:13,0.079-0.080,0.079,0.08,201850,31953348,0,0
LS:13,0.080-0.081,0.08,0.081,204719,31953348,0,0
LS:13,0.081-0.082,0.081,0.082,215176,31953348,0,0
LS:13,0.082-0.083,0.082,0.083,230926,31953348,0,0
LS:13,0.083-0.084,0.083,0.084,249700,31953348,0,0
LS:13,0.084-0.085,0.084,0.085,262205,31953348,0,0
LS:13,0.085-0.086,0.085,0.08600000000000001,278200,31953348,0,0
LS:13,0.086-0.087,0.08600000000000001,0.08700000000000001,295552,31953348,0,0
LS:13,0.087-0.088,0.08700000000000001,0.088,313039,31953348,0,0
LS:13,0.088-0.089,0.088,0.089,339477,31953348,0,0
LS:13,0.089-0.090,0.089,0.09,342948,31953348,0,0
LS:13,0.090-0.091,0.09,0.091,336058,31953348,0,0
LS:13,0.091-0.092,0.091,0.092,337480,31953348,0,0
LS:13,0.092-0.093,0.092,0.093,356428,31953348,0,0
LS:13,0.093-0.094,0.093,0.094,410148,31953348,0,0
LS:13,0.094-0.095,0.094,0.095,513833,31953348,0,0
LS:13,0.095-0.096,0.095,0.096,629172,31953348,0,0
LS:13,0.096-0.097,0.096,0.097,805669,31953348,0,0
LS:13,0.097-0.098,0.097,0.098,889336,31953348,0,0
LS:13,0.098-0.099,0.098,0.099,881181,31953348,0,0
LS:13,0.099-0.100,0.099,0.1,761062,31953348,0,0
LS:13,0.100-0.101,0.1,0.101,648921,31953348,0,0
LS:13,0.101-0.102,0.101,0.10200000000000001,556517,31953348,0,0
LS:13,0.102-0.103,0.10200000000000001,0.10300000000000001,513929,31953348,0,0
LS:13,0.103-0.104,0.10300000000000001,0.10400000000000001,502290,31953348,0,0
LS:13,0.104-0.105,0.10400000000000001,0.105,508496,31953348,0,0
LS:13,0.105-0.106,0.105,0.106,509862,31953348,0,0
LS:13,0.106-0.107,0.106,0.107,514818,31953348,0,0
LS:13,0.107-0.108,0.107,0.108,550848,31953348,0,0
LS:13,0.108-0.109,0.108,0.109,521127,31953348,0,0
LS:13,0.109-0.110,0.109,0.11,480667,31953348,0,0
LS:13,0.110-0.111,0.11,0.111,460868,31953348,0,0
LS:13,0.111-0.112,0.111,0.112,436090,31953348,0,0
LS:13,0.112-0.113,0.112,0.113,434998,31953348,0,0
LS:13,0.113-0.114,0.113,0.114,415769,31953348,0,0
LS:13,0.114-0.115,0.114,0.115,407269,31953348,0,0
LS:13,0.115-0.116,0.115,0.116,411239,31953348,0,0
LS:13,0.116-0.117,0.116,0.117,389967,31953348,0,0
LS:13,0.117-0.118,0.117,0.11800000000000001,378333,31953348,0,0
LS:13,0.118-0.119,0.11800000000000001,0.11900000000000001,379735,31953348,0,0
LS:13,0.119-0.120,0.11900000000000001,0.12,365112,31953348,0,0
LS:13,0.120-0.121,0.12,0.121,347541,31953348,0,0
LS:13,0.121-0.122,0.121,0.122,347148,31953348,0,0
LS:13,0.122-0.123,0.122,0.123,345943,31953348,0,0
LS:13,0.123-0.124,0.123,0.124,332606,31953348,0,0
LS:13,0.124-0.125,0.124,0.125,316368,31953348,0,0
LS:13,0.125-0.126,0.125,0.126,310080,31953348,0,0
LS:13,0.126-0.127,0.126,0.127,326392,31953348,0,0
LS:13,0.127-0.128,0.127,0.128,291265,31953348,0,0
LS:13,0.128-0.129,0.128,0.129,273724,31953348,0,0
LS:13,0.129-0.130,0.129,0.13,264134,31953348,0,0
LS:13,0.130-0.131,0.13,0.131,252914,31953348,0,0
LS:13,0.131-0.132,0.131,0.132,242583,31953348,0,0
LS:13,0.132-0.133,0.132,0.133,224432,31953348,0,0
LS:13,0.133-0.134,0.133,0.134,213175,31953348,0,0
LS:13,0.134-0.135,0.134,0.135,212347,31953348,0,0
LS:13,0.135-0.136,0.135,0.136,187966,31953348,0,0
LS:13,0.136-0.137,0.136,0.137,170815,31953348,0,0
LS:13,0.137-0.138,0.137,0.138,161301,31953348,0,0
LS:13,0.138-0.139,0.138,0.139,152777,31953348,0,0
LS:13,0.139-0.140,0.139,0.14,143922,31953348,0,0
LS:13,0.140-0.141,0.14,0.14100000000000001,139779,31953348,0,0
LS:13,0.141-0.142,0.14100000000000001,0.14200000000000002,133729,31953348,0,0
LS:13,0.142-0.143,0.14200000000000002,0.14300000000000002,124926,31953348,0,0
LS:13,0.143-0.144,0.14300000000000002,0.14400000000000002,120323,31953348,0,0
LS:13,0.144-0.145,0.14400000000000002,0.145,111220,31953348,0,0
LS:13,0.145-0.146,0.145,0.146,83471,31953348,0,0
LS:13,0.146-0.147,0.146,0.147,57790,31953348,0,0
LS:13,0.147-0.148,0.147,0.148,48985,31953348,0,0
LS:13,0.148-0.149,0.148,0.149,45222,31953348,0,0
LS:13,0.149-0.150,0.149,0.15,33645,31953348,0,0
LS:13,0.150-0.151,0.15,0.151,23846,31953348,0,0
LS:13,0.151-0.152,0.151,0.152,19571,31953348,0,0
LS:13,0.152-0.153,0.152,0.153,16941,31953348,0,0
LS:13,0.153-0.154,0.153,0.154,15034,31953348,0,0
LS:13,0.154-0.155,0.154,0.155,13856,31953348,0,0
LS:13,0.155-0.156,0.155,0.156,13447,31953348,0,0
LS:13,0.156-0.157,0.156,0.157,13420,31953348,0,0
LS:13,0.157-0.158,0.157,0.158,13620,31953348,0,0
LS:13,0.158-0.159,0.158,0.159,14296,31953348,0,0
LS:13,0.159-0.160,0.159,0.16,15198,31953348,0,0
LS:13,0.160-0.161,0.16,0.161,17018,31953348,0,0
LS:13,0.161-0.162,0.161,0.162,19406,31953348,0,0
LS:13,0.162-0.163,0.162,0.163,22458,31953348,0,0
LS:13,0.163-0.164,0.163,0.164,24899,31953348,0,0
LS:13,0.164-0.165,0.164,0.165,26871,31953348,0,0
LS:13,0.165-0.166,0.165,0.166,29301,31953348,0,0
LS:13,0.166-0.167,0.166,0.167,28990,31953348,0,0
LS:13,0.167-0.168,0.167,0.168,26431,31953348,0,0
LS:13,0.168-0.169,0.168,0.169,12817,31953348,0,0
LS:13,0.169-0.170,0.169,0.17,148,31953348,0,0
LS:13,0.170-0.171,0.17,0.171,88,31953348,0,0
LS:13,>=0.300,0.3,,0,31953348,0,0
LS:14,zero,0.0,0.0,48855,31953348,0,0
LS:14,0.006-0.007,0.006,0.007,11092,31953348,0,0
LS:14,0.007-0.008,0.007,0.008,42138,31953348,0,0
LS:14,0.008-0.009,0.008,0.009000000000000001,46016,31953348,0,0
LS:14,0.009-0.010,0.009000000000000001,0.01,43560,31953348,0,0
LS:14,0.010-0.011,0.01,0.011,47606,31953348,0,0
LS:14,0.011-0.012,0.011,0.012,81388,31953348,0,0
LS:14,0.012-0.013,0.012,0.013000000000000001,65007,31953348,0,0
LS:14,0.013-0.014,0.013000000000000001,0.014,63339,31953348,0,0
LS:14,0.014-0.015,0.014,0.015,53883,31953348,0,0
LS:14,0.015-0.016,0.015,0.016,47125,31953348,0,0
LS:14,0.016-0.017,0.016,0.017,42092,31953348,0,0
LS:14,0.017-0.018,0.017,0.018000000000000002,44833,31953348,0,0
LS:14,0.018-0.019,0.018000000000000002,0.019,46252,31953348,0,0
LS:14,0.019-0.020,0.019,0.02,50367,31953348,0,0
LS:14,0.020-0.021,0.02,0.021,56201,31953348,0,0
LS:14,0.021-0.022,0.021,0.022,68193,31953348,0,0
LS:14,0.022-0.023,0.022,0.023,82588,31953348,0,0
LS:14,0.023-0.024,0.023,0.024,88409,31953348,0,0
LS:14,0.024-0.025,0.024,0.025,89498,31953348,0,0
LS:14,0.025-0.026,0.025,0.026000000000000002,90601,31953348,0,0
LS:14,0.026-0.027,0.026000000000000002,0.027,94088,31953348,0,0
LS:14,0.027-0.028,0.027,0.028,94726,31953348,0,0
LS:14,0.028-0.029,0.028,0.029,100083,31953348,0,0
LS:14,0.029-0.030,0.029,0.03,103606,31953348,0,0
LS:14,0.030-0.031,0.03,0.031,107239,31953348,0,0
LS:14,0.031-0.032,0.031,0.032,112105,31953348,0,0
LS:14,0.032-0.033,0.032,0.033,111772,31953348,0,0
LS:14,0.033-0.034,0.033,0.034,118429,31953348,0,0
LS:14,0.034-0.035,0.034,0.035,126988,31953348,0,0
LS:14,0.035-0.036,0.035,0.036000000000000004,138994,31953348,0,0
LS:14,0.036-0.037,0.036000000000000004,0.037,148603,31953348,0,0
LS:14,0.037-0.038,0.037,0.038,162217,31953348,0,0
LS:14,0.038-0.039,0.038,0.039,169710,31953348,0,0
LS:14,0.039-0.040,0.039,0.04,176531,31953348,0,0
LS:14,0.040-0.041,0.04,0.041,186133,31953348,0,0
LS:14,0.041-0.042,0.041,0.042,188619,31953348,0,0
LS:14,0.042-0.043,0.042,0.043000000000000003,186909,31953348,0,0
LS:14,0.043-0.044,0.043000000000000003,0.044,193993,31953348,0,0
LS:14,0.044-0.045,0.044,0.045,196924,31953348,0,0
LS:14,0.045-0.046,0.045,0.046,200372,31953348,0,0
LS:14,0.046-0.047,0.046,0.047,207168,31953348,0,0
LS:14,0.047-0.048,0.047,0.048,211033,31953348,0,0
LS:14,0.048-0.049,0.048,0.049,214327,31953348,0,0
LS:14,0.049-0.050,0.049,0.05,213776,31953348,0,0
LS:14,0.050-0.051,0.05,0.051000000000000004,227462,31953348,0,0
LS:14,0.051-0.052,0.051000000000000004,0.052000000000000005,243849,31953348,0,0
LS:14,0.052-0.053,0.052000000000000005,0.053,257210,31953348,0,0
LS:14,0.053-0.054,0.053,0.054,254463,31953348,0,0
LS:14,0.054-0.055,0.054,0.055,257300,31953348,0,0
LS:14,0.055-0.056,0.055,0.056,248867,31953348,0,0
LS:14,0.056-0.057,0.056,0.057,248079,31953348,0,0
LS:14,0.057-0.058,0.057,0.058,246809,31953348,0,0
LS:14,0.058-0.059,0.058,0.059000000000000004,246016,31953348,0,0
LS:14,0.059-0.060,0.059000000000000004,0.06,245233,31953348,0,0
LS:14,0.060-0.061,0.06,0.061,244129,31953348,0,0
LS:14,0.061-0.062,0.061,0.062,248867,31953348,0,0
LS:14,0.062-0.063,0.062,0.063,262429,31953348,0,0
LS:14,0.063-0.064,0.063,0.064,280520,31953348,0,0
LS:14,0.064-0.065,0.064,0.065,296955,31953348,0,0
LS:14,0.065-0.066,0.065,0.066,312010,31953348,0,0
LS:14,0.066-0.067,0.066,0.067,314403,31953348,0,0
LS:14,0.067-0.068,0.067,0.068,333829,31953348,0,0
LS:14,0.068-0.069,0.068,0.069,344593,31953348,0,0
LS:14,0.069-0.070,0.069,0.07,339529,31953348,0,0
LS:14,0.070-0.071,0.07,0.07100000000000001,352085,31953348,0,0
LS:14,0.071-0.072,0.07100000000000001,0.07200000000000001,369193,31953348,0,0
LS:14,0.072-0.073,0.07200000000000001,0.073,369835,31953348,0,0
LS:14,0.073-0.074,0.073,0.074,365263,31953348,0,0
LS:14,0.074-0.075,0.074,0.075,355668,31953348,0,0
LS:14,0.075-0.076,0.075,0.076,339650,31953348,0,0
LS:14,0.076-0.077,0.076,0.077,325207,31953348,0,0
LS:14,0.077-0.078,0.077,0.078,317246,31953348,0,0
LS:14,0.078-0.079,0.078,0.079,309182,31953348,0,0
LS:14,0.079-0.080,0.079,0.08,310207,31953348,0,0
LS:14,0.080-0.081,0.08,0.081,318842,31953348,0,0
LS:14,0.081-0.082,0.081,0.082,325308,31953348,0,0
LS:14,0.082-0.083,0.082,0.083,334044,31953348,0,0
LS:14,0.083-0.084,0.083,0.084,336079,31953348,0,0
LS:14,0.084-0.085,0.084,0.085,342515,31953348,0,0
LS:14,0.085-0.086,0.085,0.08600000000000001,351088,31953348,0,0
LS:14,0.086-0.087,0.08600000000000001,0.08700000000000001,354104,31953348,0,0
LS:14,0.087-0.088,0.08700000000000001,0.088,335681,31953348,0,0
LS:14,0.088-0.089,0.088,0.089,331328,31953348,0,0
LS:14,0.089-0.090,0.089,0.09,335695,31953348,0,0
LS:14,0.090-0.091,0.09,0.091,341971,31953348,0,0
LS:14,0.091-0.092,0.091,0.092,354015,31953348,0,0
LS:14,0.092-0.093,0.092,0.093,359037,31953348,0,0
LS:14,0.093-0.094,0.093,0.094,351779,31953348,0,0
LS:14,0.094-0.095,0.094,0.095,349872,31953348,0,0
LS:14,0.095-0.096,0.095,0.096,331303,31953348,0,0
LS:14,0.096-0.097,0.096,0.097,323312,31953348,0,0
LS:14,0.097-0.098,0.097,0.098,312707,31953348,0,0
LS:14,0.098-0.099,0.098,0.099,306015,31953348,0,0
LS:14,0.099-0.100,0.099,0.1,307202,31953348,0,0
LS:14,0.100-0.101,0.1,0.101,310282,31953348,0,0
LS:14,0.101-0.102,0.101,0.10200000000000001,314611,31953348,0,0
LS:14,0.102-0.103,0.10200000000000001,0.10300000000000001,312693,31953348,0,0
LS:14,0.103-0.104,0.10300000000000001,0.10400000000000001,324410,31953348,0,0
LS:14,0.104-0.105,0.10400000000000001,0.105,352264,31953348,0,0
LS:14,0.105-0.106,0.105,0.106,368954,31953348,0,0
LS:14,0.106-0.107,0.106,0.107,400820,31953348,0,0
LS:14,0.107-0.108,0.107,0.108,403308,31953348,0,0
LS:14,0.108-0.109,0.108,0.109,419858,31953348,0,0
LS:14,0.109-0.110,0.109,0.11,422015,31953348,0,0
LS:14,0.110-0.111,0.11,0.111,399567,31953348,0,0
LS:14,0.111-0.112,0.111,0.112,351254,31953348,0,0
LS:14,0.112-0.113,0.112,0.113,332126,31953348,0,0
LS:14,0.113-0.114,0.113,0.114,316260,31953348,0,0
LS:14,0.114-0.115,0.114,0.115,320565,31953348,0,0
LS:14,0.115-0.116,0.115,0.116,333260,31953348,0,0
LS:14,0.116-0.117,0.116,0.117,327226,31953348,0,0
LS:14,0.117-0.118,0.117,0.11800000000000001,318648,31953348,0,0
LS:14,0.118-0.119,0.11800000000000001,0.11900000000000001,304384,31953348,0,0
LS:14,0.119-0.120,0.11900000000000001,0.12,305485,31953348,0,0
LS:14,0.120-0.121,0.12,0.121,331374,31953348,0,0
LS:14,0.121-0.122,0.121,0.122,347593,31953348,0,0
LS:14,0.122-0.123,0.122,0.123,309313,31953348,0,0
LS:14,0.123-0.124,0.123,0.124,303571,31953348,0,0
LS:14,0.124-0.125,0.124,0.125,306365,31953348,0,0
LS:14,0.125-0.126,0.125,0.126,328949,31953348,0,0
LS:14,0.126-0.127,0.126,0.127,293124,31953348,0,0
LS:14,0.127-0.128,0.127,0.128,251880,31953348,0,0
LS:14,0.128-0.129,0.128,0.129,228906,31953348,0,0
LS:14,0.129-0.130,0.129,0.13,194265,31953348,0,0
LS:14,0.130-0.131,0.13,0.131,193090,31953348,0,0
LS:14,0.131-0.132,0.131,0.132,153997,31953348,0,0
LS:14,0.132-0.133,0.132,0.133,127111,31953348,0,0
LS:14,0.133-0.134,0.133,0.134,121648,31953348,0,0
LS:14,0.134-0.135,0.134,0.135,102630,31953348,0,0
LS:14,0.135-0.136,0.135,0.136,105239,31953348,0,0
LS:14,0.136-0.137,0.136,0.137,91015,31953348,0,0
LS:14,0.137-0.138,0.137,0.138,80211,31953348,0,0
LS:14,0.138-0.139,0.138,0.139,71378,31953348,0,0
LS:14,0.139-0.140,0.139,0.14,62847,31953348,0,0
LS:14,0.140-0.141,0.14,0.14100000000000001,52486,31953348,0,0
LS:14,0.141-0.142,0.14100000000000001,0.14200000000000002,45987,31953348,0,0
LS:14,0.142-0.143,0.14200000000000002,0.14300000000000002,37984,31953348,0,0
LS:14,0.143-0.144,0.14300000000000002,0.14400000000000002,32986,31953348,0,0
LS:14,0.144-0.145,0.14400000000000002,0.145,30361,31953348,0,0
LS:14,0.145-0.146,0.145,0.146,27321,31953348,0,0
LS:14,0.146-0.147,0.146,0.147,23198,31953348,0,0
LS:14,0.147-0.148,0.147,0.148,18984,31953348,0,0
LS:14,0.148-0.149,0.148,0.149,15592,31953348,0,0
LS:14,0.149-0.150,0.149,0.15,15401,31953348,0,0
LS:14,0.150-0.151,0.15,0.151,15614,31953348,0,0
LS:14,0.151-0.152,0.151,0.152,13605,31953348,0,0
LS:14,0.152-0.153,0.152,0.153,14041,31953348,0,0
LS:14,0.153-0.154,0.153,0.154,13627,31953348,0,0
LS:14,0.154-0.155,0.154,0.155,15903,31953348,0,0
LS:14,0.155-0.156,0.155,0.156,11394,31953348,0,0
LS:14,0.156-0.157,0.156,0.157,9899,31953348,0,0
LS:14,0.157-0.158,0.157,0.158,8710,31953348,0,0
LS:14,0.158-0.159,0.158,0.159,6712,31953348,0,0
LS:14,0.159-0.160,0.159,0.16,6903,31953348,0,0
LS:14,0.160-0.161,0.16,0.161,8286,31953348,0,0
LS:14,0.161-0.162,0.161,0.162,7017,31953348,0,0
LS:14,0.162-0.163,0.162,0.163,5865,31953348,0,0
LS:14,0.163-0.164,0.163,0.164,5490,31953348,0,0
LS:14,0.164-0.165,0.164,0.165,4686,31953348,0,0
LS:14,0.165-0.166,0.165,0.166,5229,31953348,0,0
LS:14,0.166-0.167,0.166,0.167,5924,31953348,0,0
LS:14,0.167-0.168,0.167,0.168,5605,31953348,0,0
LS:14,0.168-0.169,0.168,0.169,1999,31953348,0,0
LS:14,0.169-0.170,0.169,0.17,1981,31953348,0,0
LS:14,0.170-0.171,0.17,0.171,689,31953348,0,0
LS:14,>=0.300,0.3,,0,31953348,0,0
LS:15,zero,0.0,0.0,34028,31953348,0,0
LS:15,0.009-0.010,0.009000000000000001,0.01,6,31953348,0,0
LS:15,0.010-0.011,0.01,0.011,6236,31953348,0,0
LS:15,0.011-0.012,0.011,0.012,24361,31953348,0,0
LS:15,0.012-0.013,0.012,0.013000000000000001,26156,31953348,0,0
LS:15,0.013-0.014,0.013000000000000001,0.014,29050,31953348,0,0
LS:15,0.014-0.015,0.014,0.015,36069,31953348,0,0
LS:15,0.015-0.016,0.015,0.016,47831,31953348,0,0
LS:15,0.016-0.017,0.016,0.017,62403,31953348,0,0
